InvoiceNo,CustomerID,InvoiceDate,order_gmv,items,period
569683,15953,2011-10-05 14:39:00,251.69,186,pre
569684,13947,2011-10-05 14:42:00,90.6,44,pre
569685,16758,2011-10-05 14:47:00,369.34,203,pre
569686,12719,2011-10-05 14:50:00,283.6,162,pre
569687,13709,2011-10-05 14:53:00,596.22,291,pre
569688,15048,2011-10-05 14:55:00,59.52,22,pre
569689,13709,2011-10-05 14:56:00,82.80000000000001,24,pre
569690,15351,2011-10-05 15:04:00,141.35,45,pre
569691,18223,2011-10-05 15:09:00,480.43,287,pre
569692,14389,2011-10-05 15:17:00,732.32,540,pre
569693,17837,2011-10-05 15:18:00,250.95,105,pre
569694,17735,2011-10-05 15:24:00,562.47,263,pre
569695,16843,2011-10-05 15:35:00,993.88,938,pre
569696,16843,2011-10-05 15:36:00,15.8,4,pre
569697,17647,2011-10-05 15:38:00,133.06,30,pre
569698,14054,2011-10-05 15:49:00,92.46,62,pre
569699,12723,2011-10-05 15:52:00,265.51,188,pre
569701,12723,2011-10-05 15:56:00,33.9,2,pre
569702,14396,2011-10-05 16:09:00,377.64,186,pre
569705,15762,2011-10-05 16:15:00,268.44,104,pre
569706,13798,2011-10-05 16:31:00,356.6,132,pre
569714,18033,2011-10-05 17:28:00,97.97,253,pre
569715,15856,2011-10-05 17:29:00,503.64000000000004,533,pre
569716,15804,2011-10-06 08:17:00,223.22,108,pre
569717,13845,2011-10-06 08:25:00,312.98,182,pre
569718,15837,2011-10-06 09:01:00,391.98,189,pre
569719,14646,2011-10-06 09:10:00,788.16,340,pre
569720,14646,2011-10-06 09:11:00,23.39,15,pre
569721,12628,2011-10-06 09:28:00,333.64,195,pre
569722,12431,2011-10-06 09:31:00,588.96,238,pre
569723,12431,2011-10-06 09:32:00,89.80000000000001,28,pre
569724,15061,2011-10-06 09:35:00,491.4,230,pre
569725,15061,2011-10-06 09:35:00,141.6,20,pre
569726,17419,2011-10-06 09:36:00,465.55,249,pre
569727,12500,2011-10-06 09:37:00,150.25,52,pre
569728,15416,2011-10-06 09:38:00,839.99,392,pre
569729,16350,2011-10-06 09:43:00,435.47,211,pre
569730,16422,2011-10-06 09:45:00,332.22,158,pre
569731,13999,2011-10-06 09:48:00,308.44,142,pre
569732,13177,2011-10-06 09:56:00,282.45,91,pre
569734,14538,2011-10-06 10:31:00,281.75,125,pre
569735,14646,2011-10-06 10:34:00,30.0,2,pre
569736,14317,2011-10-06 10:44:00,508.58,255,pre
569737,16295,2011-10-06 10:45:00,355.9,259,pre
569738,13013,2011-10-06 10:48:00,216.81,74,pre
569739,14911,2011-10-06 10:48:00,421.3,229,pre
569740,15769,2011-10-06 10:52:00,2924.0,1600,pre
569741,14626,2011-10-06 10:52:00,610.91,315,pre
569742,16478,2011-10-06 10:53:00,33.0,4,pre
569766,14849,2011-10-06 11:24:00,393.57,370,pre
569767,14849,2011-10-06 11:24:00,391.78000000000003,235,pre
569768,13078,2011-10-06 11:27:00,659.08,388,pre
569769,13078,2011-10-06 11:28:00,100.8,34,pre
569780,13199,2011-10-06 11:38:00,370.9,212,pre
569781,13199,2011-10-06 11:38:00,159.24,242,pre
569789,16924,2011-10-06 11:41:00,252.54,84,pre
569790,15910,2011-10-06 11:42:00,188.41,133,pre
569799,13602,2011-10-06 11:47:00,428.89,267,pre
569803,13090,2011-10-06 11:48:00,902.0699999999999,295,pre
569815,15838,2011-10-06 11:53:00,10992.96,6016,pre
569822,15706,2011-10-06 12:13:00,79.8,20,pre
569823,16895,2011-10-06 12:15:00,219.14000000000001,102,pre
569824,17295,2011-10-06 12:22:00,279.36,170,pre
569825,15805,2011-10-06 12:23:00,270.25,97,pre
569826,18161,2011-10-06 12:25:00,385.43,177,pre
569827,13591,2011-10-06 12:26:00,340.9,222,pre
569828,14527,2011-10-06 12:35:00,167.46,40,pre
569832,15315,2011-10-06 12:51:00,336.96,600,pre
569833,15306,2011-10-06 12:56:00,517.28,298,pre
569834,14383,2011-10-06 13:00:00,675.72,394,pre
569835,15518,2011-10-06 13:05:00,317.69,146,pre
569836,12910,2011-10-06 13:06:00,566.4,220,pre
569837,12748,2011-10-06 13:11:00,15.03,13,pre
569838,13504,2011-10-06 13:20:00,295.93,178,pre
569839,15769,2011-10-06 13:21:00,2327.0,1300,pre
569840,17428,2011-10-06 13:26:00,433.2,88,pre
569841,17428,2011-10-06 13:27:00,124.3,34,pre
569842,13426,2011-10-06 13:28:00,697.46,259,pre
569843,14449,2011-10-06 13:29:00,313.4,311,pre
569844,12626,2011-10-06 13:30:00,1377.55,856,pre
569845,14819,2011-10-06 13:41:00,187.35,61,pre
569846,13422,2011-10-06 13:42:00,2626.3,1326,pre
569847,14116,2011-10-06 13:45:00,327.45,151,pre
569848,16316,2011-10-06 13:48:00,726.1,299,pre
569849,15264,2011-10-06 13:49:00,393.74,265,pre
569850,16432,2011-10-06 13:59:00,287.4,276,pre
569852,13771,2011-10-06 14:17:00,850.4,476,pre
569853,13771,2011-10-06 14:18:00,319.2,176,pre
569856,17068,2011-10-06 14:28:00,108.35,45,pre
569857,12939,2011-10-06 14:31:00,1658.16,744,pre
569858,12939,2011-10-06 14:33:00,887.52,432,pre
569859,16814,2011-10-06 14:36:00,116.32,72,pre
569860,13812,2011-10-06 14:37:00,139.88,67,pre
569861,13816,2011-10-06 14:37:00,371.69,178,pre
569862,14518,2011-10-06 14:43:00,174.37,278,pre
569864,14533,2011-10-06 14:45:00,303.5,454,pre
569865,12748,2011-10-06 14:47:00,54.6,26,pre
569866,12757,2011-10-06 14:50:00,1578.87,1045,pre
569867,12569,2011-10-06 14:54:00,320.4,246,pre
569868,13018,2011-10-06 14:59:00,412.17,525,pre
569870,12757,2011-10-06 14:59:00,151.9,78,pre
569871,13089,2011-10-06 15:04:00,330.15000000000003,57,pre
569872,13089,2011-10-06 15:05:00,33.0,4,pre
569873,13089,2011-10-06 15:05:00,33.0,4,pre
569887,13882,2011-10-06 15:28:00,192.76,84,pre
569888,13049,2011-10-06 15:31:00,502.90000000000003,190,pre
569889,17930,2011-10-06 15:32:00,323.04,536,pre
569890,14738,2011-10-06 15:46:00,326.81,187,pre
569892,15937,2011-10-06 15:48:00,145.35,73,pre
569893,12627,2011-10-06 15:51:00,1183.72,868,pre
569894,15707,2011-10-06 15:53:00,188.22,156,pre
569897,17813,2011-10-06 16:01:00,1044.09,595,pre
569899,13940,2011-10-06 16:15:00,225.24,136,pre
569900,17651,2011-10-06 16:17:00,915.49,1261,pre
569901,12923,2011-10-06 16:20:00,176.97,69,pre
569903,13892,2011-10-06 16:25:00,341.21,399,pre
569904,13023,2011-10-06 16:27:00,353.5,127,pre
569905,13549,2011-10-06 16:28:00,70.15,21,pre
569906,12748,2011-10-06 16:34:00,1.9,2,pre
569907,12569,2011-10-06 16:41:00,77.4,13,pre
569910,17139,2011-10-06 16:47:00,1077.75,570,pre
569912,17139,2011-10-06 16:50:00,95.54,38,pre
569914,14257,2011-10-06 16:54:00,373.88,344,pre
569915,16454,2011-10-06 16:57:00,5.9,2,pre
569917,17453,2011-10-06 17:02:00,341.99999999999994,160,pre
569918,15766,2011-10-06 17:03:00,315.06,170,pre
569919,15300,2011-10-06 17:08:00,496.44,292,pre
569920,13348,2011-10-06 17:28:00,233.76,136,pre
569921,12523,2011-10-06 17:28:00,157.0,29,pre
569923,16184,2011-10-06 17:43:00,172.99,91,pre
569932,18221,2011-10-06 17:51:00,171.8,148,pre
569936,17490,2011-10-06 17:52:00,306.71999999999997,204,pre
569943,14592,2011-10-06 18:08:00,263.96,234,pre
569948,14959,2011-10-06 18:23:00,158.1,94,pre
569962,13993,2011-10-06 18:45:00,460.4,112,pre
569965,18109,2011-10-06 18:47:00,397.63,98,pre
569968,17921,2011-10-06 18:56:00,224.76,137,pre
569977,14702,2011-10-06 19:27:00,130.22,24,pre
569983,17231,2011-10-06 19:49:00,381.07,190,pre
569997,12394,2011-10-07 08:08:00,891.4,637,pre
569998,12540,2011-10-07 08:12:00,422.8,227,pre
569999,17030,2011-10-07 08:49:00,146.87,146,pre
570000,12420,2011-10-07 08:55:00,600.39,345,pre
570001,14427,2011-10-07 09:10:00,321.74,208,pre
570002,12477,2011-10-07 09:16:00,1059.24,346,pre
570003,14792,2011-10-07 09:19:00,6.2,2,pre
570007,12519,2011-10-07 09:26:00,340.84,183,pre
570008,13359,2011-10-07 09:30:00,439.56,161,pre
570009,14138,2011-10-07 09:38:00,638.21,459,pre
570010,15297,2011-10-07 09:42:00,230.46,96,pre
570011,16477,2011-10-07 09:44:00,495.2,316,pre
570014,15214,2011-10-07 09:56:00,104.6,59,pre
570016,14911,2011-10-07 10:06:00,904.14,448,pre
570017,15706,2011-10-07 10:09:00,102.0,12,pre
570018,13629,2011-10-07 10:12:00,537.0,300,pre
570019,17841,2011-10-07 10:13:00,247.12,101,pre
570020,12684,2011-10-07 10:18:00,247.76,185,pre
570021,17841,2011-10-07 10:20:00,8.1,6,pre
570022,14067,2011-10-07 10:21:00,150.03,145,pre
570023,13876,2011-10-07 10:22:00,122.7,36,pre
570024,17975,2011-10-07 10:29:00,285.19,97,pre
570026,12781,2011-10-07 10:37:00,277.48,325,pre
570027,14844,2011-10-07 10:41:00,932.13,532,pre
570028,16210,2011-10-07 10:42:00,528.6,148,pre
570030,12740,2011-10-07 10:44:00,427.6,342,pre
570036,16358,2011-10-07 10:50:00,459.79,351,pre
570049,17228,2011-10-07 10:55:00,432.26,250,pre
570076,15738,2011-10-07 11:17:00,306.52,204,pre
570082,12524,2011-10-07 11:19:00,1055.44,1299,pre
570086,17086,2011-10-07 11:22:00,412.47,343,pre
570088,16764,2011-10-07 11:32:00,237.86,95,pre
570089,16839,2011-10-07 11:38:00,352.71999999999997,224,pre
570090,13806,2011-10-07 11:43:00,256.38,56,pre
570091,15632,2011-10-07 11:47:00,627.12,600,pre
570092,16029,2011-10-07 11:51:00,1728.0,964,pre
570093,18096,2011-10-07 11:55:00,148.66,87,pre
570094,16029,2011-10-07 11:56:00,4186.08,2304,pre
570095,12528,2011-10-07 11:57:00,274.51,102,pre
570096,15311,2011-10-07 11:58:00,291.26,160,pre
570097,16029,2011-10-07 12:05:00,7630.56,4176,pre
570098,13169,2011-10-07 12:11:00,207.68,176,pre
570100,13695,2011-10-07 12:12:00,110.4,32,pre
570101,14560,2011-10-07 12:14:00,264.62,270,pre
570102,16455,2011-10-07 12:17:00,517.8,232,pre
570103,15719,2011-10-07 12:18:00,360.11,174,pre
570108,13004,2011-10-07 12:25:00,467.2,336,pre
570111,15005,2011-10-07 12:28:00,160.9,92,pre
570113,15874,2011-10-07 12:31:00,2198.13,1469,pre
570114,13587,2011-10-07 12:31:00,712.4,180,pre
570115,13798,2011-10-07 12:37:00,1482.2,1026,pre
570116,12856,2011-10-07 12:38:00,393.74,180,pre
570117,15815,2011-10-07 12:42:00,225.9,342,pre
570118,13276,2011-10-07 12:44:00,453.55,141,pre
570119,12748,2011-10-07 12:45:00,5.9,2,pre
570121,13419,2011-10-07 12:49:00,221.06,275,pre
570123,13314,2011-10-07 13:09:00,89.85,15,pre
570124,16989,2011-10-07 13:11:00,99.0,60,pre
570125,17509,2011-10-07 13:14:00,313.56,306,pre
570126,16910,2011-10-07 13:16:00,135.82,50,pre
570127,16900,2011-10-07 13:17:00,752.6800000000001,496,pre
570128,13689,2011-10-07 13:21:00,910.0,512,pre
570129,12885,2011-10-07 13:34:00,519.47,293,pre
570130,12885,2011-10-07 13:40:00,10.4,16,pre
570144,13004,2011-10-07 13:57:00,16.5,2,pre
570167,15615,2011-10-07 14:04:00,824.41,617,pre
570168,17596,2011-10-07 14:05:00,612.01,852,pre
570177,17509,2011-10-07 14:17:00,654.69,357,pre
570178,16558,2011-10-07 14:23:00,228.46,147,pre
570179,17509,2011-10-07 14:27:00,914.64,510,pre
570180,17509,2011-10-07 14:28:00,898.14,500,pre
570181,16354,2011-10-07 14:28:00,29.700000000000003,6,pre
570183,15208,2011-10-07 14:43:00,172.3,64,pre
570184,14029,2011-10-07 14:46:00,302.46,174,pre
570186,17509,2011-10-07 15:01:00,639.69,353,pre
570188,13763,2011-10-07 15:13:00,1714.96,728,pre
570189,12492,2011-10-07 15:15:00,136.82,123,pre
570190,13456,2011-10-07 15:18:00,454.76,254,pre
570191,12778,2011-10-07 15:23:00,171.93,212,pre
570192,17509,2011-10-07 15:26:00,898.14,500,pre
570195,14825,2011-10-07 15:38:00,151.24,65,pre
570196,18136,2011-10-07 15:40:00,183.48000000000002,84,pre
570197,13755,2011-10-07 15:45:00,495.65999999999997,249,pre
570200,16918,2011-10-07 16:03:00,206.24,140,pre
570201,16918,2011-10-07 16:06:00,2.08,1,pre
570206,15465,2011-10-09 10:13:00,149.1,22,pre
570208,16104,2011-10-09 10:23:00,302.36,123,pre
570209,16326,2011-10-09 10:29:00,380.53000000000003,106,post
570210,13259,2011-10-09 10:48:00,292.32,132,post
570211,13558,2011-10-09 11:15:00,121.26,67,post
570212,17811,2011-10-09 11:29:00,121.02,135,post
570213,16248,2011-10-09 11:32:00,152.94,78,post
570214,12748,2011-10-09 11:50:00,224.53,449,post
570215,16066,2011-10-09 11:53:00,364.59,356,post
570216,14595,2011-10-09 12:04:00,141.75,96,post
570217,17323,2011-10-09 12:19:00,158.82,108,post
570218,16873,2011-10-09 12:20:00,1397.32,780,post
570219,16809,2011-10-09 12:44:00,149.68,87,post
570220,15612,2011-10-09 12:49:00,69.65,31,post
570222,13113,2011-10-09 12:59:00,475.65999999999997,127,post
570223,15787,2011-10-09 13:11:00,492.05,286,post
570224,16931,2011-10-09 13:15:00,192.25,128,post
570225,16595,2011-10-09 13:15:00,360.16,335,post
570226,16931,2011-10-09 13:19:00,4.35,3,post
570227,13260,2011-10-09 13:21:00,557.62,142,post
570228,15821,2011-10-09 13:28:00,254.17999999999998,94,post
570229,15756,2011-10-09 13:30:00,168.12,75,post
570230,18088,2011-10-09 13:41:00,167.67000000000002,109,post
570231,16685,2011-10-09 13:44:00,241.74,386,post
570232,14040,2011-10-09 13:58:00,725.56,186,post
570233,16685,2011-10-09 13:58:00,82.5,10,post
570234,17790,2011-10-09 14:22:00,328.53000000000003,129,post
570235,13193,2011-10-09 14:30:00,117.88,50,post
570237,13212,2011-10-09 14:48:00,216.22,78,post
570238,16332,2011-10-09 15:01:00,129.93,49,post
570239,16518,2011-10-09 15:04:00,293.62,203,post
570240,13212,2011-10-09 15:17:00,75.25,17,post
570241,14801,2011-10-09 15:24:00,193.14,175,post
570242,16380,2011-10-09 15:40:00,1780.59,1524,post
570243,15606,2011-10-09 15:47:00,480.78,130,post
570244,14514,2011-10-09 16:05:00,652.24,416,post
570245,14415,2011-10-09 16:11:00,281.11,141,post
570246,16921,2011-10-09 16:22:00,169.79,171,post
570247,15193,2011-10-10 08:23:00,499.32,144,post
570248,17809,2011-10-10 08:30:00,283.2,40,post
570249,17509,2011-10-10 08:58:00,898.14,500,post
570250,14027,2011-10-10 09:01:00,104.82,62,post
570251,17025,2011-10-10 09:06:00,196.8,96,post
570252,14665,2011-10-10 09:14:00,559.52,238,post
570253,14156,2011-10-10 09:18:00,1974.0,360,post
570254,16179,2011-10-10 09:41:00,215.83,99,post
570255,17648,2011-10-10 09:41:00,690.11,198,post
570256,15152,2011-10-10 09:53:00,306.09,213,post
570257,13767,2011-10-10 09:56:00,380.31,129,post
570265,15125,2011-10-10 10:07:00,82.80000000000001,24,post
570266,15125,2011-10-10 10:10:00,292.2,60,post
570267,12682,2011-10-10 10:13:00,113.4,61,post
570268,13098,2011-10-10 10:16:00,1978.22,908,post
570269,17227,2011-10-10 10:16:00,107.11,205,post
570270,15304,2011-10-10 10:23:00,111.9,18,post
570271,13756,2011-10-10 10:29:00,292.99,233,post
570272,14297,2011-10-10 10:45:00,477.5,326,post
570273,13373,2011-10-10 10:51:00,1256.67,707,post
570275,13098,2011-10-10 10:57:00,2482.44,1263,post
570280,15473,2011-10-10 11:12:00,547.2,192,post
570281,17949,2011-10-10 11:14:00,676.3199999999999,144,post
570282,13473,2011-10-10 11:20:00,181.38,68,post
570284,14419,2011-10-10 11:30:00,126.39,50,post
570285,16637,2011-10-10 11:32:00,332.38,218,post
570287,17425,2011-10-10 11:37:00,688.97,371,post
570288,16960,2011-10-10 11:47:00,156.56,133,post
570289,17377,2011-10-10 11:50:00,168.3,34,post
570292,13418,2011-10-10 11:59:00,370.68,124,post
570293,14128,2011-10-10 12:00:00,331.96,295,post
570332,18169,2011-10-10 12:18:00,202.65,61,post
570333,18126,2011-10-10 12:19:00,206.83,144,post
570337,16688,2011-10-10 12:23:00,183.75,105,post
570338,16029,2011-10-10 12:25:00,358.0,200,post
570342,17706,2011-10-10 12:26:00,1322.82,459,post
570348,16982,2011-10-10 12:28:00,384.06,182,post
570353,17706,2011-10-10 12:29:00,113.91,33,post
570356,15330,2011-10-10 12:30:00,320.4,744,post
570374,14719,2011-10-10 12:34:00,317.22,168,post
570380,14606,2011-10-10 12:35:00,111.55,45,post
570388,14911,2011-10-10 12:37:00,1209.88,646,post
570404,16395,2011-10-10 12:50:00,214.69,276,post
570405,13429,2011-10-10 12:51:00,165.72,244,post
570407,17186,2011-10-10 12:52:00,72.0,100,post
570408,13685,2011-10-10 12:59:00,1334.16,2904,post
570409,12682,2011-10-10 13:03:00,313.18,160,post
570410,16776,2011-10-10 13:04:00,388.28000000000003,262,post
570411,16954,2011-10-10 13:11:00,225.18,94,post
570412,16385,2011-10-10 13:12:00,281.04,106,post
570413,17652,2011-10-10 13:13:00,421.05,130,post
570414,17214,2011-10-10 13:17:00,205.0,54,post
570415,14201,2011-10-10 13:27:00,120.3,148,post
570416,15608,2011-10-10 13:30:00,660.64,352,post
570418,15211,2011-10-10 13:31:00,511.34000000000003,123,post
570419,15608,2011-10-10 13:33:00,24.96,24,post
570420,17841,2011-10-10 13:33:00,285.65,243,post
570421,13980,2011-10-10 13:34:00,200.14,172,post
570422,14132,2011-10-10 13:37:00,419.54,363,post
570423,14451,2011-10-10 13:38:00,302.59000000000003,185,post
570424,17372,2011-10-10 13:41:00,156.61,72,post
570425,15128,2011-10-10 13:54:00,300.76,336,post
570426,13352,2011-10-10 13:55:00,397.97999999999996,321,post
570427,17462,2011-10-10 13:56:00,212.28,72,post
570428,15553,2011-10-10 14:02:00,437.23,451,post
570429,13225,2011-10-10 14:06:00,801.08,388,post
570430,15886,2011-10-10 14:25:00,181.09,147,post
570441,15473,2011-10-10 14:37:00,102.0,40,post
570442,16549,2011-10-10 14:37:00,318.04,158,post
570443,17203,2011-10-10 14:37:00,1263.97,901,post
570444,17284,2011-10-10 14:38:00,158.44,124,post
570445,12748,2011-10-10 14:42:00,12.12,13,post
570446,12431,2011-10-10 14:49:00,332.68,196,post
570448,13224,2011-10-10 14:55:00,943.69,853,post
570449,16133,2011-10-10 14:57:00,291.40000000000003,198,post
570452,12427,2011-10-10 15:15:00,282.58,114,post
570455,14529,2011-10-10 15:27:00,261.62,152,post
570457,13666,2011-10-10 15:39:00,20.6,4,post
570458,14535,2011-10-10 15:39:00,1210.28,863,post
570459,15801,2011-10-10 15:42:00,869.98,466,post
570461,14434,2011-10-10 15:45:00,141.6,20,post
570466,16791,2011-10-10 16:03:00,434.55,177,post
570467,12607,2011-10-10 16:06:00,1579.51,1228,post
570479,17589,2011-10-10 16:58:00,561.1,324,post
570481,17552,2011-10-10 17:00:00,16.5,10,post
570482,17459,2011-10-10 17:00:00,300.39,227,post
570485,14911,2011-10-10 17:09:00,17.4,12,post
570488,14096,2011-10-10 17:12:00,3380.86,779,post
570489,14533,2011-10-10 17:13:00,23.4,12,post
570491,14395,2011-10-10 17:26:00,310.54,156,post
570492,14194,2011-10-11 08:23:00,530.35,237,post
570493,14194,2011-10-11 08:24:00,70.8,10,post
570494,14051,2011-10-11 08:30:00,757.8,172,post
570495,16861,2011-10-11 09:05:00,102.96,116,post
570496,16422,2011-10-11 09:05:00,459.06,438,post
570498,16136,2011-10-11 09:10:00,406.74,260,post
570499,12772,2011-10-11 09:19:00,892.47,556,post
570500,15858,2011-10-11 09:19:00,277.72,170,post
570501,14857,2011-10-11 09:23:00,650.6,276,post
570502,14744,2011-10-11 09:24:00,83.75,35,post
570503,17965,2011-10-11 09:26:00,48.46,65,post
570504,18241,2011-10-11 09:29:00,125.85000000000001,47,post
570505,14841,2011-10-11 09:41:00,379.78999999999996,263,post
570506,13283,2011-10-11 09:50:00,68.16,60,post
570507,16561,2011-10-11 09:53:00,264.96,158,post
570509,13109,2011-10-11 10:16:00,416.69,260,post
570510,15370,2011-10-11 10:22:00,33.0,4,post
570511,14397,2011-10-11 10:24:00,186.8,100,post
570512,14952,2011-10-11 10:31:00,424.79999999999995,60,post
570513,14952,2011-10-11 10:33:00,950.44,344,post
570514,13089,2011-10-11 10:36:00,1018.51,447,post
570516,14121,2011-10-11 10:39:00,233.1,234,post
570517,13971,2011-10-11 10:41:00,371.66,278,post
570521,12371,2011-10-11 10:43:00,1527.96,582,post
570522,16029,2011-10-11 10:46:00,2076.0,1164,post
570554,14800,2011-10-11 11:02:00,0.38,1,post
570555,17119,2011-10-11 11:03:00,547.25,306,post
570557,16029,2011-10-11 11:15:00,7810.5599999999995,4176,post
570590,18075,2011-10-11 11:34:00,300.02,279,post
570591,17071,2011-10-11 11:35:00,302.65000000000003,115,post
570593,18180,2011-10-11 11:38:00,326.66,538,post
570594,13517,2011-10-11 11:43:00,516.24,388,post
570597,16837,2011-10-11 11:49:00,737.7,422,post
570598,14175,2011-10-11 11:55:00,2016.31,889,post
570600,16076,2011-10-11 12:05:00,304.26,122,post
570601,17620,2011-10-11 12:08:00,81.44,60,post
570602,14141,2011-10-11 12:17:00,199.47000000000003,57,post
570632,17412,2011-10-11 12:27:00,160.4,116,post
570634,15024,2011-10-11 12:27:00,148.45000000000002,37,post
570637,12530,2011-10-11 12:34:00,440.63,313,post
570638,17888,2011-10-11 12:36:00,250.9,185,post
570640,12474,2011-10-11 12:38:00,522.36,254,post
570642,15024,2011-10-11 12:41:00,73.66,127,post
570646,12824,2011-10-11 12:49:00,397.12,232,post
570648,16086,2011-10-11 13:09:00,221.69,123,post
570649,17659,2011-10-11 13:12:00,308.86,160,post
570650,13263,2011-10-11 13:13:00,277.75,210,post
570651,14911,2011-10-11 13:34:00,321.35,86,post
570652,17863,2011-10-11 13:45:00,1032.7,771,post
570653,14710,2011-10-11 13:49:00,172.91,115,post
570656,16120,2011-10-11 14:10:00,996.84,762,post
570657,14911,2011-10-11 14:10:00,485.8,416,post
570659,16120,2011-10-11 14:17:00,219.6,72,post
570660,14866,2011-10-11 14:18:00,3930.94,1570,post
570661,17554,2011-10-11 14:19:00,210.14,120,post
570662,16120,2011-10-11 14:19:00,75.60000000000001,36,post
570663,13627,2011-10-11 14:20:00,304.29,259,post
570664,16362,2011-10-11 14:21:00,139.63,83,post
570665,16120,2011-10-11 14:22:00,17.1,8,post
570666,13919,2011-10-11 14:24:00,171.66,136,post
570667,12362,2011-10-11 14:33:00,355.8,162,post
570668,17837,2011-10-11 14:34:00,163.15,54,post
570669,15955,2011-10-11 14:37:00,454.33,199,post
570670,14624,2011-10-11 14:39:00,210.25,138,post
570671,16171,2011-10-11 14:51:00,73.2,24,post
570672,12536,2011-10-11 14:52:00,4279.71,2801,post
570673,15351,2011-10-11 14:54:00,103.4,44,post
570674,14911,2011-10-11 14:59:00,768.64,1704,post
570675,13690,2011-10-11 15:03:00,172.25,67,post
570676,14640,2011-10-11 15:10:00,306.07,107,post
570677,12836,2011-10-11 15:10:00,500.33000000000004,206,post
570678,15199,2011-10-11 15:12:00,300.95,91,post
570679,17769,2011-10-11 15:26:00,376.9,132,post
570680,13969,2011-10-11 15:36:00,899.07,486,post
570681,12381,2011-10-11 15:45:00,6.0,1,post
570682,12948,2011-10-11 15:53:00,303.37,153,post
570685,13208,2011-10-11 16:25:00,382.35,213,post
570693,16161,2011-10-11 16:50:00,399.25,183,post
570694,14911,2011-10-12 08:10:00,214.3,47,post
570695,17489,2011-10-12 08:56:00,168.07999999999998,196,post
570696,15840,2011-10-12 09:08:00,113.82,140,post
570697,15281,2011-10-12 09:10:00,140.37,83,post
570698,18171,2011-10-12 09:13:00,237.0,150,post
570699,15421,2011-10-12 09:20:00,211.0,121,post
570700,14156,2011-10-12 09:29:00,419.85,76,post
570701,16652,2011-10-12 09:35:00,2159.3,1158,post
570702,16652,2011-10-12 09:38:00,88.80000000000001,48,post
570703,14911,2011-10-12 09:50:00,803.24,510,post
570705,13208,2011-10-12 09:54:00,6.4799999999999995,18,post
570706,14911,2011-10-12 10:04:00,25.5,2,post
570707,14541,2011-10-12 10:08:00,146.0,44,post
570713,17064,2011-10-12 10:18:00,398.05,129,post
570714,13520,2011-10-12 10:20:00,676.37,337,post
570715,18287,2011-10-12 10:23:00,1001.3199999999999,990,post
570716,17193,2011-10-12 10:26:00,24.900000000000002,6,post
570717,17173,2011-10-12 10:35:00,357.0,108,post
570718,12518,2011-10-12 10:36:00,381.06,324,post
570719,17913,2011-10-12 10:45:00,193.55,189,post
570720,17934,2011-10-12 10:50:00,638.45,410,post
570721,13842,2011-10-12 10:51:00,581.6899999999999,471,post
570722,14642,2011-10-12 11:08:00,96.12,76,post
570723,15267,2011-10-12 11:09:00,120.0,96,post
570724,12602,2011-10-12 11:22:00,153.12,162,post
570725,12381,2011-10-12 11:30:00,4.5,1,post
570726,16607,2011-10-12 11:32:00,168.55,109,post
570731,15038,2011-10-12 11:33:00,15.0,12,post
570733,17190,2011-10-12 11:33:00,249.74,160,post
570754,12633,2011-10-12 11:40:00,215.23000000000002,94,post
570769,12664,2011-10-12 11:43:00,334.8,74,post
570776,13985,2011-10-12 11:45:00,626.92,276,post
570784,12569,2011-10-12 11:49:00,103.5,27,post
570790,13575,2011-10-12 11:55:00,147.41,115,post
570791,17346,2011-10-12 11:58:00,245.19,171,post
570792,12709,2011-10-12 12:01:00,533.12,328,post
570793,12444,2011-10-12 12:08:00,879.01,85,post
570794,14761,2011-10-12 12:10:00,158.4,60,post
570795,17193,2011-10-12 12:16:00,149.52,48,post
570796,16241,2011-10-12 12:19:00,110.03,86,post
570797,15311,2011-10-12 12:24:00,1229.42,766,post
570798,12679,2011-10-12 12:30:00,112.32000000000001,74,post
570799,16203,2011-10-12 12:31:00,214.6,104,post
570806,13115,2011-10-12 12:42:00,901.07,608,post
570807,13704,2011-10-12 12:44:00,397.29,168,post
570818,17841,2011-10-12 12:47:00,568.66,359,post
570821,17173,2011-10-12 12:51:00,324.96,108,post
570823,12691,2011-10-12 12:54:00,303.1,99,post
570824,14299,2011-10-12 12:58:00,307.06,230,post
570825,18229,2011-10-12 12:59:00,323.74,90,post
570826,16753,2011-10-12 13:14:00,223.92000000000002,189,post
570827,15831,2011-10-12 13:14:00,350.65,418,post
570829,16295,2011-10-12 13:17:00,336.4,324,post
570830,14852,2011-10-12 13:20:00,648.27,357,post
570832,13058,2011-10-12 13:28:00,90.15,17,post
570833,14834,2011-10-12 13:30:00,343.94,116,post
570834,13865,2011-10-12 13:31:00,118.22,50,post
570836,17410,2011-10-12 13:55:00,449.15,203,post
570839,14911,2011-10-12 14:08:00,749.67,406,post
570840,13468,2011-10-12 14:10:00,100.58,22,post
570841,12553,2011-10-12 14:18:00,477.55,220,post
570842,17676,2011-10-12 14:21:00,309.24,248,post
570843,17293,2011-10-12 14:22:00,236.31,159,post
570844,15473,2011-10-12 14:28:00,102.0,40,post
570846,13983,2011-10-12 14:33:00,12.969999999999999,13,post
570847,17737,2011-10-12 14:42:00,87.39,57,post
570848,15473,2011-10-12 14:42:00,102.0,40,post
570849,15473,2011-10-12 14:43:00,204.0,80,post
570851,12583,2011-10-12 14:46:00,314.20000000000005,101,post
